adl/NAVDATA_IMPORT.md,dbo.fn_ExpandAirway
adl/NAVDATA_IMPORT.md,https
adl/NAVDATA_IMPORT.md,nav_fixes
adl/NAVDATA_IMPORT.md,the
adl/OOOI_Full_Roadmap.md,refresh
adl/OOOI_Quick_Start.md,dbo.airport_geometry
adl/OOOI_Quick_Start.md,dbo.airport_geometry_import_log
adl/OOOI_Zone_Detection_Transition_Summary.md,V2
adl/OOOI_Zone_Detection_Transition_Summary.md,dbo.adl_flight_core
adl/OOOI_Zone_Detection_Transition_Summary.md,dbo.adl_flight_times
adl/OOOI_Zone_Detection_Transition_Summary.md,dbo.adl_zone_events
adl/OOOI_Zone_Detection_Transition_Summary.md,dbo.airport_geometry
adl/OOOI_Zone_Detection_Transition_Summary.md,hold
adl/Phase5E1_Boundary_Import_Transition_Summary.md,adl_flight_boundary_log
adl/Phase5E1_Boundary_Import_Transition_Summary.md,adl_flight_core
adl/Phase5_Weather_Boundaries_Transition_Summary.md,design
adl/Phase5_Weather_Boundaries_Transition_Summary.md,refresh
adl/README.md,CONUS
adl/README.md,Frequency
adl/README.md,VATSIM
adl/README.md,awys.csv
adl/README.md,cdrs.csv
adl/README.md,command
adl/README.md,dp
adl/README.md,existing
adl/README.md,normalized
adl/README.md,playbook_routes.csv
adl/README.md,points.csv
adl/README.md,the
adl/README.md,waypoints
adl/analysis/eta_wind_accuracy_analysis.sql,NOAA
adl/analysis/eta_wind_accuracy_analysis.sql,adl_flight_core
adl/analysis/eta_wind_accuracy_analysis.sql,adl_flight_plan
adl/analysis/eta_wind_accuracy_analysis.sql,adl_flight_position
adl/analysis/eta_wind_accuracy_analysis.sql,adl_flight_times
adl/analysis/eta_wind_accuracy_analysis.sql,aircraft_performance_profiles
adl/analysis/eta_wind_accuracy_analysis.sql,dbo.wind_grid
adl/analysis/eta_wind_accuracy_report.php,NOAA
adl/analysis/eta_wind_accuracy_report.php,Wind
adl/analysis/eta_wind_accuracy_report.php,adl_flight_core
adl/analysis/eta_wind_accuracy_report.php,adl_flight_plan
adl/analysis/eta_wind_accuracy_report.php,adl_flight_position
adl/analysis/eta_wind_accuracy_report.php,adl_flight_times
adl/analysis/eta_wind_accuracy_report.php,aircraft_performance_profiles
adl/analysis/eta_wind_accuracy_report.php,dbo.wind_grid
adl/archive/Phase5E1_Boundary_Import_Transition_Summary.md,VATSpy
adl/archive/Phase5E1_Boundary_Import_Transition_Summary.md,adl_boundary
adl/archive/Weather_Boundaries_Design_Document_v1.md,FAA
adl/archive/Weather_Boundaries_Design_Document_v1.md,PERTI
adl/archive/Weather_Boundaries_Design_Document_v1.md,WKT
adl/archive/Weather_Boundaries_Design_Document_v1.md,aviationweather.gov
adl/archive/Weather_Boundaries_Design_Document_v1.md,current
adl/archive/Weather_Boundaries_Design_Document_v1.md,database
adl/archive/Weather_Boundaries_Design_Document_v1.md,dbo.adl_boundary_crossings
adl/archive/Weather_Boundaries_Design_Document_v1.md,dbo.adl_flight_core
adl/archive/Weather_Boundaries_Design_Document_v1.md,dbo.adl_flight_plan
adl/archive/Weather_Boundaries_Design_Document_v1.md,dbo.adl_flight_position
adl/archive/Weather_Boundaries_Design_Document_v1.md,dbo.adl_flight_weather_impact
adl/archive/Weather_Boundaries_Design_Document_v1.md,dbo.artcc_boundaries
adl/archive/Weather_Boundaries_Design_Document_v1.md,dbo.weather_alerts
adl/archive/Weather_Boundaries_Design_Document_v1.md,refresh
adl/archive/Weather_Boundaries_Design_Document_v1.md,source
adl/archive/Weather_Boundaries_Design_Document_v1.md,weather_alerts
adl/migrations/079_event_aar_from_config.sql,ATIS
adl/migrations/079_event_aar_from_config.sql,Airport
adl/migrations/079_event_aar_from_config.sql,airport_config_rate
adl/migrations/079_event_aar_from_config.sql,dbo.airport_config
adl/migrations/079_event_aar_from_config.sql,dbo.airport_config_rate
adl/migrations/079_event_aar_from_config.sql,dbo.atis_config_history
adl/migrations/079_event_aar_from_config.sql,dbo.vatusa_event
adl/migrations/079_event_aar_from_config.sql,dbo.vatusa_event_airport
adl/migrations/079_event_aar_from_config.sql,ea
adl/migrations/079_event_aar_from_config.sql,the
adl/migrations/079_event_aar_from_config.sql,totals
adl/migrations/079_event_aar_from_flights.sql,AAR
adl/migrations/079_event_aar_from_flights.sql,Flight
adl/migrations/079_event_aar_from_flights.sql,INFORMATION_SCHEMA.COLUMNS
adl/migrations/079_event_aar_from_flights.sql,analysis
adl/migrations/079_event_aar_from_flights.sql,dbo.adl_flights_history
adl/migrations/079_event_aar_from_flights.sql,dbo.airport_config
adl/migrations/079_event_aar_from_flights.sql,dbo.airport_config_rate
adl/migrations/079_event_aar_from_flights.sql,dbo.vatusa_event
adl/migrations/079_event_aar_from_flights.sql,dbo.vatusa_event_airport
adl/migrations/079_event_aar_from_flights.sql,ea
adl/migrations/079_event_aar_from_flights.sql,event_cursor
adl/migrations/079_event_aar_from_flights.sql,the
adl/migrations/079_event_aar_from_flights.sql,totals
adl/migrations/080_airport_config_schema.sql,dbo.airport_config
adl/migrations/080_airport_config_schema.sql,dbo.airport_config_rate
adl/migrations/080_airport_config_schema.sql,dbo.airport_config_runway
adl/migrations/080_airport_config_schema.sql,dbo.airport_weather_impact
adl/migrations/080_airport_config_schema.sql,sys.objects
adl/migrations/080_airport_config_schema.sql,sys.tables
adl/migrations/080_airport_config_schema.sql,sys.views
adl/migrations/080_airport_config_schema.sql,weather
adl/migrations/080_event_aar_no_defaults.sql,ATIS
adl/migrations/080_event_aar_no_defaults.sql,available
adl/migrations/080_event_aar_no_defaults.sql,dbo.adl_flight_plan
adl/migrations/080_event_aar_no_defaults.sql,dbo.adl_flight_times
adl/migrations/080_event_aar_no_defaults.sql,dbo.airport_config
adl/migrations/080_event_aar_no_defaults.sql,dbo.airport_config_rate
adl/migrations/080_event_aar_no_defaults.sql,dbo.airport_weather_impact
adl/migrations/080_event_aar_no_defaults.sql,dbo.atis_config_history
adl/migrations/080_event_aar_no_defaults.sql,dbo.vatusa_event
adl/migrations/080_event_aar_no_defaults.sql,dbo.vatusa_event_airport
adl/migrations/080_event_aar_no_defaults.sql,ea
adl/migrations/080_event_aar_no_defaults.sql,flight
adl/migrations/080_event_aar_no_defaults.sql,skip
adl/migrations/080_event_aar_no_defaults.sql,totals
adl/migrations/080_event_aar_no_defaults.sql,visibility
adl/migrations/080_event_aar_no_defaults.sql,where
adl/migrations/082_rate_history_schema.sql,dbo.airport_config
adl/migrations/082_rate_history_schema.sql,dbo.airport_config_rate_history
adl/migrations/082_rate_history_schema.sql,sys.objects
adl/migrations/082_rate_history_schema.sql,sys.tables
adl/migrations/082_rate_history_schema.sql,sys.views
adl/migrations/085_atis_runway_schema.sql,ATIS
adl/migrations/085_atis_runway_schema.sql,OPENJSON
adl/migrations/085_atis_runway_schema.sql,Python
adl/migrations/085_atis_runway_schema.sql,config
adl/migrations/085_atis_runway_schema.sql,controllers
adl/migrations/085_atis_runway_schema.sql,dbo.atis_config_history
adl/migrations/085_atis_runway_schema.sql,dbo.runway_in_use
adl/migrations/085_atis_runway_schema.sql,dbo.vatsim_atis
adl/migrations/085_atis_runway_schema.sql,dbo.vw_current_runways_in_use
adl/migrations/085_atis_runway_schema.sql,sys.procedures
adl/migrations/085_atis_runway_schema.sql,sys.tables
adl/migrations/085_atis_runway_schema.sql,sys.views
adl/migrations/085_atis_runway_schema.sql,temp
adl/migrations/086_parse_queue_cleanup.sql,TOP
adl/migrations/086_parse_queue_cleanup.sql,dbo.adl_flight_core
adl/migrations/086_parse_queue_cleanup.sql,dbo.adl_flight_plan
adl/migrations/086_parse_queue_cleanup.sql,dbo.adl_parse_queue
adl/migrations/086_parse_queue_cleanup.sql,flight
adl/migrations/086_parse_queue_cleanup.sql,flight_cursor
adl/migrations/086_parse_queue_cleanup.sql,route
adl/migrations/086_parse_queue_cleanup.sql,sp_ProcessParseQueue
adl/migrations/086_parse_queue_cleanup.sql,sys.objects
adl/migrations/086b_fix_retention.sql,TOP
adl/migrations/086b_fix_retention.sql,dbo.adl_flight_core
adl/migrations/086b_fix_retention.sql,dbo.adl_flight_plan
adl/migrations/086b_fix_retention.sql,dbo.adl_parse_queue
adl/migrations/086b_fix_retention.sql,flight
adl/migrations/086b_fix_retention.sql,flight_cursor
adl/migrations/086b_fix_retention.sql,route
adl/migrations/086b_fix_retention.sql,sp_ProcessParseQueue
adl/migrations/086b_fix_retention.sql,sys.objects
adl/migrations/087_atis_tiered_cleanup.sql,dbo.atis_config_history
adl/migrations/087_atis_tiered_cleanup.sql,dbo.ref_major_airports
adl/migrations/087_atis_tiered_cleanup.sql,dbo.vatsim_atis
adl/migrations/087_atis_tiered_cleanup.sql,dbo.vatusa_event
adl/migrations/087_atis_tiered_cleanup.sql,dbo.vatusa_event_airport
adl/migrations/087_atis_tiered_cleanup.sql,sys.indexes
adl/migrations/087_atis_tiered_cleanup.sql,sys.objects
adl/migrations/087_atis_tiered_cleanup.sql,sys.procedures
adl/migrations/087_atis_tiered_cleanup.sql,sys.tables
adl/migrations/087_atis_tiered_cleanup.sql,sys.views
adl/migrations/088_airport_groupings_aspm82_opsnet45.sql,ASPM77
adl/migrations/088_airport_groupings_aspm82_opsnet45.sql,ASPM82
adl/migrations/088_airport_groupings_aspm82_opsnet45.sql,FAA
adl/migrations/088_airport_groupings_aspm82_opsnet45.sql,OPSNET45
adl/migrations/088_airport_groupings_aspm82_opsnet45.sql,airports
adl/migrations/088_airport_groupings_aspm82_opsnet45.sql,apts
adl/migrations/088_airport_groupings_aspm82_opsnet45.sql,dbo.apts
adl/migrations/088_airport_groupings_aspm82_opsnet45.sql,dbo.ref_major_airports
adl/migrations/088_airport_groupings_aspm82_opsnet45.sql,ref_major_airports
adl/migrations/088_airport_groupings_aspm82_opsnet45.sql,sys.columns
adl/migrations/088_atis_batch_import.sql,NewConfigs
adl/migrations/088_atis_batch_import.sql,OPENJSON
adl/migrations/088_atis_batch_import.sql,RunwayData
adl/migrations/088_atis_batch_import.sql,config
adl/migrations/088_atis_batch_import.sql,dbo.atis_config_history
adl/migrations/088_atis_batch_import.sql,dbo.runway_in_use
adl/migrations/088_atis_batch_import.sql,dbo.vatsim_atis
adl/migrations/088_atis_batch_import.sql,parse
adl/migrations/088_atis_batch_import.sql,sys.procedures
adl/migrations/088_atis_batch_import.sql,temp
adl/migrations/089_atis_backfill_reparse.sql,dbo.atis_config_history
adl/migrations/089_atis_backfill_reparse.sql,dbo.runway_in_use
adl/migrations/089_atis_backfill_reparse.sql,dbo.vatsim_atis
adl/migrations/089_atis_backfill_reparse.sql,scratch
adl/migrations/089_atis_weather_columns.sql,ATIS
adl/migrations/089_atis_weather_columns.sql,LatestAtis
adl/migrations/089_atis_weather_columns.sql,OPENJSON
adl/migrations/089_atis_weather_columns.sql,airport_weather_impact
adl/migrations/089_atis_weather_columns.sql,dbo.airport_config
adl/migrations/089_atis_weather_columns.sql,dbo.airport_config_rate
adl/migrations/089_atis_weather_columns.sql,dbo.airport_config_runway
adl/migrations/089_atis_weather_columns.sql,dbo.airport_weather_impact
adl/migrations/089_atis_weather_columns.sql,dbo.vatsim_atis
adl/migrations/089_atis_weather_columns.sql,dbo.vw_airport_config_summary
adl/migrations/089_atis_weather_columns.sql,dbo.vw_current_runways_in_use
adl/migrations/089_atis_weather_columns.sql,sp_ImportVatsimAtis
adl/migrations/089_atis_weather_columns.sql,sys.columns
adl/migrations/089_atis_weather_columns.sql,sys.indexes
adl/migrations/089_atis_weather_columns.sql,sys.objects
adl/migrations/089_atis_weather_columns.sql,sys.procedures
adl/migrations/089_atis_weather_columns.sql,sys.views
adl/migrations/089_atis_weather_columns.sql,temp
adl/migrations/089_atis_weather_columns.sql,the
adl/migrations/089_fix_batch_import_stringagg.sql,OPENJSON
adl/migrations/089_fix_batch_import_stringagg.sql,config
adl/migrations/089_fix_batch_import_stringagg.sql,dbo.atis_config_history
adl/migrations/089_fix_batch_import_stringagg.sql,dbo.runway_in_use
adl/migrations/089_fix_batch_import_stringagg.sql,dbo.vatsim_atis
adl/migrations/089_fix_batch_import_stringagg.sql,parse
adl/migrations/089_fix_batch_import_stringagg.sql,sys.procedures
adl/migrations/089_fix_batch_import_stringagg.sql,temp
adl/migrations/090_detected_runway_config.sql,ATIS
adl/migrations/090_detected_runway_config.sql,Flight
adl/migrations/090_detected_runway_config.sql,LatestDetection
adl/migrations/090_detected_runway_config.sql,actual
adl/migrations/090_detected_runway_config.sql,core
adl/migrations/090_detected_runway_config.sql,dbo.adl_flight_core
adl/migrations/090_detected_runway_config.sql,dbo.adl_flight_plan
adl/migrations/090_detected_runway_config.sql,dbo.adl_flight_times
adl/migrations/090_detected_runway_config.sql,dbo.adl_flight_trajectory
adl/migrations/090_detected_runway_config.sql,dbo.airport_config
adl/migrations/090_detected_runway_config.sql,dbo.airport_config_rate
adl/migrations/090_detected_runway_config.sql,dbo.airport_config_runway
adl/migrations/090_detected_runway_config.sql,dbo.airport_weather_impact
adl/migrations/090_detected_runway_config.sql,dbo.detected_runway_config
adl/migrations/090_detected_runway_config.sql,dbo.runway_heading_ref
adl/migrations/090_detected_runway_config.sql,dbo.vatsim_atis
adl/migrations/090_detected_runway_config.sql,dbo.vw_airport_config_summary
adl/migrations/090_detected_runway_config.sql,dbo.vw_current_detected_config
adl/migrations/090_detected_runway_config.sql,dbo.vw_current_runways_in_use
adl/migrations/090_detected_runway_config.sql,flight
adl/migrations/090_detected_runway_config.sql,migration
adl/migrations/090_detected_runway_config.sql,sp_GetSuggestedRates
adl/migrations/090_detected_runway_config.sql,sys.columns
adl/migrations/090_detected_runway_config.sql,sys.objects
adl/migrations/090_detected_runway_config.sql,sys.procedures
adl/migrations/090_detected_runway_config.sql,sys.tables
adl/migrations/090_detected_runway_config.sql,sys.views
adl/migrations/090_detected_runway_config.sql,taxiing
adl/migrations/090_fix_runway_dedup.sql,Duplicates
adl/migrations/090_fix_runway_dedup.sql,OPENJSON
adl/migrations/090_fix_runway_dedup.sql,config
adl/migrations/090_fix_runway_dedup.sql,dbo.atis_config_history
adl/migrations/090_fix_runway_dedup.sql,dbo.runway_in_use
adl/migrations/090_fix_runway_dedup.sql,dbo.vatsim_atis
adl/migrations/090_fix_runway_dedup.sql,parse
adl/migrations/090_fix_runway_dedup.sql,sys.procedures
adl/migrations/090_fix_runway_dedup.sql,temp
adl/migrations/091_manual_rate_overrides.sql,32
adl/migrations/091_manual_rate_overrides.sql,Flight
adl/migrations/091_manual_rate_overrides.sql,dbo.airport_config
adl/migrations/091_manual_rate_overrides.sql,dbo.airport_config_rate
adl/migrations/091_manual_rate_overrides.sql,dbo.airport_config_runway
adl/migrations/091_manual_rate_overrides.sql,dbo.airport_weather_impact
adl/migrations/091_manual_rate_overrides.sql,dbo.manual_rate_override
adl/migrations/091_manual_rate_overrides.sql,dbo.vatsim_atis
adl/migrations/091_manual_rate_overrides.sql,dbo.vw_airport_config_summary
adl/migrations/091_manual_rate_overrides.sql,dbo.vw_current_detected_config
adl/migrations/091_manual_rate_overrides.sql,dbo.vw_current_runways_in_use
adl/migrations/091_manual_rate_overrides.sql,override
adl/migrations/091_manual_rate_overrides.sql,rate
adl/migrations/091_manual_rate_overrides.sql,sp_GetSuggestedRates
adl/migrations/091_manual_rate_overrides.sql,sys.procedures
adl/migrations/091_manual_rate_overrides.sql,sys.tables
adl/migrations/091_manual_rate_overrides.sql,sys.views
adl/migrations/092_config_modifiers_schema.sql,dbo.airport_config
adl/migrations/092_config_modifiers_schema.sql,dbo.airport_config_runway
adl/migrations/092_config_modifiers_schema.sql,dbo.config_modifier
adl/migrations/092_config_modifiers_schema.sql,dbo.modifier_category
adl/migrations/092_config_modifiers_schema.sql,dbo.modifier_type
adl/migrations/092_config_modifiers_schema.sql,sys.columns
adl/migrations/092_config_modifiers_schema.sql,sys.tables
adl/migrations/092_config_modifiers_schema.sql,sys.views
adl/migrations/093_config_modifiers_data_migration.sql,CONFIG1
adl/migrations/093_config_modifiers_data_migration.sql,config_mode
adl/migrations/093_config_modifiers_data_migration.sql,dbo.airport_config
adl/migrations/093_config_modifiers_data_migration.sql,dbo.airport_config_runway
adl/migrations/093_config_modifiers_data_migration.sql,dbo.config_modifier
adl/migrations/093_config_modifiers_data_migration.sql,dbo.modifier_category
adl/migrations/093_config_modifiers_data_migration.sql,dbo.modifier_type
adl/migrations/093_config_modifiers_data_migration.sql,end
adl/migrations/093_config_modifiers_data_migration.sql,existing
adl/migrations/093_config_modifiers_data_migration.sql,notes
adl/migrations/093_config_modifiers_data_migration.sql,runway_id
adl/migrations/093_config_modifiers_data_migration.sql,runway_ids
adl/migrations/093_config_modifiers_data_migration.sql,the
adl/migrations/093a_fix_config_modifier_runway_id.sql,VARCHAR
adl/migrations/093a_fix_config_modifier_runway_id.sql,dbo.config_modifier
adl/migrations/093a_fix_config_modifier_runway_id.sql,sys.indexes
adl/migrations/093b_normalize_remaining_runway_ids.sql,European
adl/migrations/093b_normalize_remaining_runway_ids.sql,XX_ARR
adl/migrations/093b_normalize_remaining_runway_ids.sql,XX_DEP
adl/migrations/093b_normalize_remaining_runway_ids.sql,config_modifier
adl/migrations/093b_normalize_remaining_runway_ids.sql,dbo.airport_config
adl/migrations/093b_normalize_remaining_runway_ids.sql,dbo.airport_config_rate
adl/migrations/093b_normalize_remaining_runway_ids.sql,dbo.airport_config_runway
adl/migrations/093b_normalize_remaining_runway_ids.sql,dbo.config_modifier
adl/migrations/093b_normalize_remaining_runway_ids.sql,dbo.modifier_category
adl/migrations/093b_normalize_remaining_runway_ids.sql,dbo.modifier_type
adl/migrations/093b_normalize_remaining_runway_ids.sql,runway_id
adl/migrations/093b_normalize_remaining_runway_ids.sql,the
adl/migrations/093c_fix_edge_case_runway_ids.sql,04R
adl/migrations/093c_fix_edge_case_runway_ids.sql,04R_OVHD_29
adl/migrations/093c_fix_edge_case_runway_ids.sql,15
adl/migrations/093c_fix_edge_case_runway_ids.sql,CIR
adl/migrations/093c_fix_edge_case_runway_ids.sql,config
adl/migrations/093c_fix_edge_case_runway_ids.sql,dbo.airport_config
adl/migrations/093c_fix_edge_case_runway_ids.sql,dbo.airport_config_runway
adl/migrations/093c_fix_edge_case_runway_ids.sql,dbo.config_modifier
adl/migrations/093c_fix_edge_case_runway_ids.sql,notes
adl/migrations/093c_fix_edge_case_runway_ids.sql,runway_id
adl/migrations/093d_cleanup_kmsp_orphans.sql,bad
adl/migrations/093d_cleanup_kmsp_orphans.sql,badly
adl/migrations/093d_cleanup_kmsp_orphans.sql,dbo.airport_config
adl/migrations/093d_cleanup_kmsp_orphans.sql,dbo.airport_config_runway
adl/migrations/094_fix_stale_atis_combination.sql,ARR
adl/migrations/094_fix_stale_atis_combination.sql,COMB
adl/migrations/094_fix_stale_atis_combination.sql,DEP
adl/migrations/094_fix_stale_atis_combination.sql,RecentRunways
adl/migrations/094_fix_stale_atis_combination.sql,SourceTypeAges
adl/migrations/094_fix_stale_atis_combination.sql,ValidCombinations
adl/migrations/094_fix_stale_atis_combination.sql,dbo.runway_in_use
adl/migrations/094_fix_stale_atis_combination.sql,dbo.vatsim_atis
adl/migrations/094_fix_stale_atis_combination.sql,dbo.vw_current_runways_in_use
adl/migrations/094_fix_stale_atis_combination.sql,sys.views
adl/migrations/094_fix_stale_atis_combination.sql,views
adl/migrations/094_fix_stale_atis_combination.sql,vw_current_airport_config
adl/migrations/094_fix_stale_atis_combination.sql,vw_current_runways_in_use
adl/migrations/095_atis_type_priority.sql,AtisAvailability
adl/migrations/095_atis_type_priority.sql,RankedAtis
adl/migrations/095_atis_type_priority.sql,SourceDecision
adl/migrations/095_atis_type_priority.sql,best
adl/migrations/095_atis_type_priority.sql,dbo.airport_config
adl/migrations/095_atis_type_priority.sql,dbo.airport_config_rate
adl/migrations/095_atis_type_priority.sql,dbo.airport_config_runway
adl/migrations/095_atis_type_priority.sql,dbo.airport_weather_impact
adl/migrations/095_atis_type_priority.sql,dbo.detected_runway_config
adl/migrations/095_atis_type_priority.sql,dbo.manual_rate_override
adl/migrations/095_atis_type_priority.sql,dbo.runway_in_use
adl/migrations/095_atis_type_priority.sql,dbo.vatsim_atis
adl/migrations/095_atis_type_priority.sql,dbo.vw_airport_config_summary
adl/migrations/095_atis_type_priority.sql,dbo.vw_current_airport_config
adl/migrations/095_atis_type_priority.sql,dbo.vw_current_atis_by_type
adl/migrations/095_atis_type_priority.sql,dbo.vw_current_runways_in_use
adl/migrations/095_atis_type_priority.sql,dbo.vw_effective_atis
adl/migrations/095_atis_type_priority.sql,sp_GetSuggestedRates
adl/migrations/095_atis_type_priority.sql,sys.procedures
adl/migrations/095_atis_type_priority.sql,sys.views
adl/migrations/095_atis_type_priority.sql,vw_current_airport_config
adl/migrations/095_atis_type_priority.sql,vw_current_runways_in_use
adl/migrations/096_atis_reparse_kmia_patterns.sql,dbo.atis_config_history
adl/migrations/096_atis_reparse_kmia_patterns.sql,dbo.runway_in_use
adl/migrations/096_atis_reparse_kmia_patterns.sql,dbo.vatsim_atis
adl/migrations/097_adl_fixm_time_columns.sql,dbo.adl_flights
adl/migrations/097_adl_fixm_time_columns.sql,sys.columns
adl/migrations/097_adl_fixm_time_columns.sql,sys.tables
adl/migrations/098_adl_flight_times_fixm_columns.sql,dbo.adl_flight_times
adl/migrations/098_adl_flight_times_fixm_columns.sql,legacy
adl/migrations/098_adl_flight_times_fixm_columns.sql,sys.columns
adl/migrations/098_adl_flight_times_fixm_columns.sql,sys.tables
adl/migrations/backfill/backfill_quick_v43.sql,FirstFix
adl/migrations/backfill/backfill_quick_v43.sql,LastFix
adl/migrations/backfill/backfill_quick_v43.sql,RouteTokens
adl/migrations/backfill/backfill_quick_v43.sql,TokenizedRoutes
adl/migrations/backfill/backfill_quick_v43.sql,dbo.adl_flight_plan
adl/migrations/backfill/backfill_quick_v43.sql,dbo.adl_parse_queue
adl/migrations/backfill/backfill_quick_v43.sql,end
adl/migrations/backfill/backfill_quick_v43.sql,fp
adl/migrations/backfill/backfill_quick_v43.sql,route
adl/migrations/backfill/backfill_quick_v43.sql,routes
adl/migrations/backfill/backfill_quick_v43.sql,start
adl/migrations/backfill/backfill_reparse_v43.sql,dbo.adl_flight_plan
adl/migrations/backfill/backfill_reparse_v43.sql,dbo.adl_parse_queue
adl/migrations/backfill/backfill_reparse_v43.sql,route
adl/migrations/boundaries/001_boundaries_schema.sql,ARTCC
adl/migrations/boundaries/001_boundaries_schema.sql,GeoJSON
adl/migrations/boundaries/001_boundaries_schema.sql,adl_boundary
adl/migrations/boundaries/001_boundaries_schema.sql,adl_flight_core
adl/migrations/boundaries/001_boundaries_schema.sql,sys.columns
adl/migrations/boundaries/003_boundary_import_procedure.sql,WKT
adl/migrations/boundaries/003_boundary_import_procedure.sql,adl_boundary
adl/migrations/boundaries/003_boundary_import_procedure.sql,adl_flight_boundary_log
adl/migrations/boundaries/003_boundary_import_procedure.sql,adl_flight_core
adl/migrations/boundaries/003_boundary_import_procedure.sql,adl_flight_position
adl/migrations/boundaries/003_boundary_import_procedure.sql,existing
adl/migrations/boundaries/003_boundary_import_procedure.sql,flight
adl/migrations/boundaries/003_boundary_import_procedure.sql,flight_cursor
adl/migrations/boundaries/004_boundary_import_failures_log.sql,sys.tables
adl/migrations/boundaries/005_widen_boundary_columns.sql,sys.columns
